event_id,date,segment,start_time,end_time,duration_seconds,duration_minutes,n_windows,max_hybrid_score,mean_hybrid_score,max_if_score,max_ae_score,max_power_range,max_power_step,max_flat_steps_fraction,max_pf_std,global_pf_min,global_pf_max,max_pf_step,max_power_drop,max_dip_range,mean_sustained_low_fraction,total_repetitive_dip_count,max_zero_power_fraction,total_zero_power_duration_seconds,strong_event_threshold,is_strong_event,cue_sharp_spike,cue_pf_abnormal,cue_meter_freeze,cue_strong_ml,cue_deep_dip,cue_sustained_low,cue_long_zero,cue_repetitive_dips,cue_peak_hour_dip,theft_cues,is_theft_like_event
266,2025-01-08,morning,2025-01-08 07:53:55,2025-01-08 08:24:00,1805.0,30.083333333333332,3,0.35553819986761526,0.3299954558230701,0.6757950055528915,0.05065149072761137,2096.2400000000002,1780.9799999999998,0.05,0.0405687858937002,0.86,1.0,0.13,1780.9799999999998,1617.2790833333333,0.03888888888888889,48,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
267,2025-01-08,morning,2025-01-08 09:24:10,2025-01-08 10:04:20,2410.0,40.166666666666664,4,0.49392979535476794,0.37910563559590454,0.8696127630978723,0.11824682761166362,3143.2200000000003,1872.32,0.03333333333333333,0.14319448216402134,0.12,1.0,0.86,1832.21,1482.22175,0.004166666666666667,73,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
268,2025-01-08,morning,2025-01-08 10:24:25,2025-01-08 10:44:30,1205.0,20.083333333333332,2,0.37494719478166527,0.3396794550898794,0.7104859193040333,0.06338706762558025,1985.94,1863.89,0.05,0.1413502348384639,0.03,1.0,0.97,1853.97,1646.1235000000001,0.0,21,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
269,2025-01-08,morning,2025-01-08 11:24:45,2025-01-08 11:54:45,1800.0,30.0,3,0.34309982765068625,0.3314252690077854,0.6303468269540534,0.06463413924083612,1911.5,1910.7099999999998,0.1,0.10776504793092959,0.04,1.0,0.95,1891.99,1744.3580833333333,0.0,16,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
270,2025-01-09,night,2025-01-09 04:56:30,2025-01-09 05:16:25,1195.0,19.916666666666668,2,0.3721515566545717,0.3656722210342582,0.6627641029702842,0.10773724059315451,2352.1,2126.8300000000004,0.03333333333333333,0.2069771860750734,0.03,1.0,0.94,2126.8300000000004,2064.0431666666664,0.0,29,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,False,"['Sharp Power Spike', 'Deep Power Dip']",True
271,2025-01-09,night,2025-01-09 05:36:30,2025-01-09 06:06:30,1800.0,30.0,3,0.3763139039762546,0.36027695599881654,0.6617204158603703,0.168851970168582,2056.64,2056.64,0.06666666666666667,0.23095237604320074,0.01,1.0,0.95,2017.2099999999998,1251.0845000000002,0.0,23,0.0,0.0,0.4941581320573496,False,False,True,False,False,True,False,False,False,False,"['PF Abnormality', 'Deep Power Dip']",True
272,2025-01-09,morning,2025-01-09 06:36:35,2025-01-09 06:46:35,600.0,10.0,1,0.3070729130818802,0.3070729130818802,0.5260378476644524,0.08810797849930803,1646.4,1464.29,0.03333333333333333,0.15340134361283222,0.19,1.0,0.73,1447.7600000000002,450.6246666666667,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
273,2025-01-09,morning,2025-01-09 06:56:40,2025-01-09 07:36:35,2395.0,39.916666666666664,4,0.4492895637763802,0.36040487957230755,0.7635353771306473,0.13504375042211303,2038.9299999999998,1930.64,0.016666666666666666,0.18578183142839583,0.02,1.0,0.96,1558.02,636.3609166666668,0.0,164,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
274,2025-01-09,morning,2025-01-09 10:47:20,2025-01-09 10:57:15,595.0,9.916666666666666,1,0.32466912969447853,0.32466912969447853,0.6008152164844457,0.0485230429045114,1887.82,1883.81,0.008333333333333333,0.04326629429731904,0.6,1.0,0.4,1883.81,1744.9230833333331,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
275,2025-01-09,morning,2025-01-09 11:07:20,2025-01-09 11:47:20,2400.0,40.0,4,0.4562857529272918,0.36843818495761826,0.799789572142139,0.11278193371244458,3110.42,1904.0,0.05,0.08534814324609269,0.38,1.0,0.62,1884.08,1701.1626666666666,0.22083333333333333,32,0.14166666666666666,95.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
276,2025-01-09,afternoon,2025-01-09 16:53:45,2025-01-09 17:03:40,595.0,9.916666666666666,1,0.32440978422240846,0.32440978422240846,0.6089409346093754,0.0398786338354415,1483.65,1470.79,0.08333333333333333,0.013813992503577278,0.95,1.0,0.050000000000000044,1470.79,326.58399999999995,0.0,3,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
277,2025-01-10,night,2025-01-10 05:37:00,2025-01-10 05:57:00,1200.0,20.0,2,0.3894659821705049,0.3626076340299268,0.7373745145897623,0.11471279748150437,2167.27,1989.5,0.041666666666666664,0.1885243131977058,0.01,1.0,0.98,1925.13,1874.4744999999998,0.0,28,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
278,2025-01-10,morning,2025-01-10 06:07:05,2025-01-10 06:37:10,1805.0,30.083333333333332,3,0.5024278760703915,0.4434608228787929,0.8928431130097919,0.11201263913099105,3681.42,1910.8600000000001,0.041666666666666664,0.17070277531428713,0.17,1.0,0.7999999999999999,1860.22,3252.2834166666667,0.0,58,0.0,0.0,0.4941581320573496,True,False,False,False,True,False,False,False,True,True,"['Strong ML Anomaly', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
279,2025-01-10,morning,2025-01-10 07:27:25,2025-01-10 07:37:25,600.0,10.0,1,0.30073239414615915,0.30073239414615915,0.5124879332917691,0.08897685500054922,1371.4199999999998,1312.86,0.016666666666666666,0.1778308926730361,0.1,1.0,0.89,1293.73,328.60408333333334,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
280,2025-01-10,morning,2025-01-10 07:57:30,2025-01-10 08:17:30,1200.0,20.0,2,0.3306023484915049,0.32534495808427843,0.6073889819374906,0.06792992662607612,1915.3500000000001,1788.58,0.05,0.1329974676032927,0.26,1.0,0.73,1756.8700000000001,1422.2098333333333,0.0875,29,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
281,2025-01-10,afternoon,2025-01-10 16:40:20,2025-01-10 16:50:15,595.0,9.916666666666666,1,0.29348805210082546,0.29348805210082546,0.49619758971639094,0.09077851448525996,1485.95,1460.75,0.025,0.16971788274139596,0.08,1.0,0.91,1438.26,286.2748333333333,0.0,5,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
282,2025-01-10,evening,2025-01-10 21:10:50,2025-01-10 21:30:55,1205.0,20.083333333333332,2,0.39537484670915646,0.3483987530493781,0.5928000913827367,0.19794960203557624,1667.27,1609.22,0.06666666666666667,0.2115271850141253,0.0,1.0,1.0,1605.21,435.7400833333333,0.0,19,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
283,2025-01-11,morning,2025-01-11 06:21:35,2025-01-11 06:41:40,1205.0,20.083333333333332,2,0.3576091233455837,0.32931701680796693,0.6778624638381208,0.03735578285304664,1926.2599999999998,1921.09,0.05,0.05732364259186605,0.62,1.0,0.37,1825.42,1610.7637499999998,0.0,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
284,2025-01-11,morning,2025-01-11 06:51:45,2025-01-11 07:01:40,595.0,9.916666666666666,1,0.4258445623924797,0.4258445623924797,0.7493342855705519,0.1023548392144075,1987.81,1896.52,0.008333333333333333,0.15110693417429774,0.1,1.0,0.9,1896.52,536.44625,0.0,46,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
285,2025-01-11,morning,2025-01-11 07:11:45,2025-01-11 07:21:40,595.0,9.916666666666666,1,0.3398899481720644,0.3398899481720644,0.5254141049983508,0.15436579134577794,391.70000000000005,383.49,0.025,0.2540157475433364,0.01,1.0,0.96,222.36999999999998,81.01550000000002,0.0,38,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
286,2025-01-11,morning,2025-01-11 07:31:45,2025-01-11 08:01:45,1800.0,30.0,3,0.4534716966087309,0.38742240039627723,0.8257778349120148,0.11395746044383183,3097.23,1749.85,0.03333333333333333,0.20452001735771488,0.08,1.0,0.91,1729.65,1565.1613333333332,0.0,34,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
287,2025-01-11,morning,2025-01-11 08:21:55,2025-01-11 08:41:55,1200.0,20.0,2,0.3822812126355823,0.3451483808727628,0.711936213710794,0.052626211560370596,1862.3700000000001,1731.76,0.016666666666666666,0.08424765080799979,0.22,1.0,0.78,1723.29,1194.82875,0.0625,22,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
288,2025-01-11,morning,2025-01-11 09:02:00,2025-01-11 09:22:00,1200.0,20.0,2,0.3966405270274402,0.3504474733199543,0.7536070163040124,0.03967403775086799,2366.0,1748.06,0.025,0.07142201458000653,0.44,1.0,0.55,1665.2800000000002,1598.1890000000003,0.0,42,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
289,2025-01-11,morning,2025-01-11 09:42:10,2025-01-11 09:52:05,595.0,9.916666666666666,1,0.2962576300910075,0.2962576300910075,0.5053441277637107,0.08717113241830415,1462.4,1417.65,0.03333333333333333,0.16051996674003588,0.12,1.0,0.87,1402.57,199.5919166666667,0.0,12,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
290,2025-01-11,afternoon,2025-01-11 12:11:25,2025-01-11 12:31:25,1200.0,20.0,2,0.3257679297802033,0.3234022703449484,0.6369116814476639,0.05208872417644564,1921.1000000000001,1611.47,0.058333333333333334,0.015269568501507248,0.9,1.0,0.07999999999999996,1447.1599999999999,532.4304166666668,0.0375,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
291,2025-01-12,morning,2025-01-12 08:06:50,2025-01-12 08:18:50,720.0,12.0,1,0.2959931370356953,0.2959931370356953,0.5665266726304009,0.025459601440989667,932.51,747.57,0.125,0.10254507816348649,0.12,1.0,0.88,747.57,52.86583333333333,0.7,7,0.14166666666666666,85.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
292,2025-01-12,afternoon,2025-01-12 16:27:30,2025-01-12 16:38:25,655.0,10.916666666666666,1,0.3304411479134196,0.3304411479134196,0.6207245471459745,0.04015774868086475,1716.24,1548.76,0.125,0.036758974716689555,0.77,1.0,0.20999999999999996,1539.11,427.25641666666667,0.2,10,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
293,2025-01-12,evening,2025-01-12 18:29:55,2025-01-12 18:41:55,720.0,12.0,1,0.30615731874276964,0.30615731874276964,0.5556579495763563,0.056656687909183,1818.24,1587.4499999999998,0.125,0.045124519080232,0.79,1.0,0.18999999999999995,27.75999999999999,308.1016666666667,0.0,20,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
294,2025-01-13,morning,2025-01-13 06:23:50,2025-01-13 06:45:35,1305.0,21.75,2,0.42920454581503503,0.39925824169937263,0.7318749751700012,0.13801572057439135,2122.02,1760.67,0.1,0.20695529240769744,0.05,1.0,0.94,1760.67,462.77575,0.0,69,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
295,2025-01-13,morning,2025-01-13 09:18:50,2025-01-13 09:40:40,1310.0,21.833333333333332,2,0.36153553663667976,0.35608212471429956,0.6817470991948901,0.04132397407846944,1753.77,1737.97,0.15833333333333333,0.08868232944366963,0.29,1.0,0.6799999999999999,1737.97,882.2086666666667,0.5375,9,0.0,0.0,0.4941581320573496,False,False,False,True,False,False,True,False,False,True,"['Meter Freeze', 'Sustained Low Power', 'Dip During Peak Hours']",True
296,2025-01-13,afternoon,2025-01-13 12:14:00,2025-01-13 12:47:00,1980.0,33.0,3,0.36727845754460126,0.34884536797030313,0.6683445479262942,0.07049702823277741,2014.9800000000002,1864.92,0.125,0.1545277528112309,0.12,1.0,0.86,1860.3299999999997,1716.6240833333331,0.0,27,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
297,2025-01-14,morning,2025-01-14 06:20:10,2025-01-14 06:41:55,1305.0,21.75,2,0.3810177729618363,0.37721811137772054,0.7082334852650858,0.10177933165860258,2052.67,2041.53,0.15833333333333333,0.18534764632980907,0.04,1.0,0.95,2016.8100000000002,1391.6505,0.0,12,0.0,0.0,0.4941581320573496,False,False,False,True,False,True,False,False,False,True,"['Meter Freeze', 'Deep Power Dip', 'Dip During Peak Hours']",True
298,2025-01-14,morning,2025-01-14 08:09:35,2025-01-14 08:31:25,1310.0,21.833333333333332,2,0.3758252135541495,0.3465407205893911,0.6791490501350939,0.07250137697320516,1989.77,1852.54,0.13333333333333333,0.11965215789482816,0.11,1.0,0.89,1846.3200000000002,1290.0928333333331,0.03333333333333333,24,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
299,2025-01-14,evening,2025-01-14 19:02:45,2025-01-14 19:13:40,655.0,10.916666666666666,1,0.3328100254849077,0.3328100254849077,0.5691009949534298,0.0965190560163856,1706.89,1677.18,0.125,0.041679997867349064,0.8,1.0,0.19999999999999996,1661.22,540.2492499999998,0.0,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
300,2025-01-15,night,2025-01-15 05:47:15,2025-01-15 06:31:05,2630.0,43.833333333333336,4,0.41121772565568093,0.3329157687111296,0.7596158814517678,0.06281956985959404,2492.3199999999997,2083.96,0.13333333333333333,0.039199985827661835,0.71,1.0,0.28,2050.1099999999997,2074.705000000001,0.0,40,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,False,['Deep Power Dip'],True
301,2025-01-15,morning,2025-01-15 06:53:00,2025-01-15 07:14:55,1315.0,21.916666666666668,2,0.3881548519062482,0.3558032366935988,0.7348514867652868,0.08549988007219206,2317.69,1929.4699999999998,0.13333333333333333,0.12572412479534528,0.08,1.0,0.91,1929.4699999999998,1721.6834166666665,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
302,2025-01-15,afternoon,2025-01-15 13:55:55,2025-01-15 14:06:55,660.0,11.0,1,0.31032722711573824,0.31032722711573824,0.5647634190823554,0.055891035149121096,2048.68,2047.5,0.18333333333333332,0.12568586833848902,0.21,1.0,0.73,2047.5,95.62791666666668,0.0,2,0.0,0.0,0.4941581320573496,False,False,False,True,False,True,False,False,False,False,"['Meter Freeze', 'Deep Power Dip']",True
303,2025-01-15,afternoon,2025-01-15 16:40:25,2025-01-15 16:51:30,665.0,11.083333333333334,1,0.29977543583347976,0.29977543583347976,0.4829869092108684,0.11656396245609119,1591.34,1574.4699999999998,0.11666666666666667,0.18751881387091685,0.04,1.0,0.94,1565.3799999999999,259.44533333333334,0.0,5,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
304,2025-01-15,evening,2025-01-15 19:57:25,2025-01-15 20:08:20,655.0,10.916666666666666,1,0.3595086984880244,0.3595086984880244,0.5767708222728058,0.14224657470324298,1679.25,1644.14,0.13333333333333333,0.2486161560630273,0.0,1.0,0.99,141.07000000000002,148.9523333333333,0.0,4,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
305,2025-01-15,evening,2025-01-15 21:58:00,2025-01-15 22:08:50,650.0,10.833333333333334,1,0.33282492769386773,0.33282492769386773,0.5509027239005999,0.1147471314871356,1750.11,1749.03,0.11666666666666667,0.2339152119655515,0.05,1.0,0.94,1561.61,87.77966666666671,0.0,6,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
306,2025-01-16,morning,2025-01-16 06:32:30,2025-01-16 06:43:20,650.0,10.833333333333334,1,0.3983555378494946,0.3983555378494946,0.6886765471836498,0.10803452851533946,2336.46,1720.3999999999999,0.09166666666666666,0.1310651873432962,0.04,1.0,0.95,1720.3999999999999,593.6495,0.0,45,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
307,2025-01-16,morning,2025-01-16 06:54:20,2025-01-16 07:05:10,650.0,10.833333333333334,1,0.3012992188534873,0.3012992188534873,0.5094464423474477,0.09315199535952688,1653.78,1409.8000000000002,0.1,0.1861227007170867,0.01,1.0,0.9299999999999999,1182.25,136.75266666666667,0.0,29,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
308,2025-01-16,morning,2025-01-16 07:49:20,2025-01-16 08:11:15,1315.0,21.916666666666668,2,0.36717567129072526,0.3393981565257171,0.6313348115814101,0.10301653100004035,2094.4500000000003,1853.8799999999999,0.11666666666666667,0.1547533656069123,0.03,1.0,0.88,1842.3700000000001,1486.6229166666667,0.0,19,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
309,2025-01-16,morning,2025-01-16 08:33:20,2025-01-16 08:44:15,655.0,10.916666666666666,1,0.3391539910786448,0.3391539910786448,0.641661730876056,0.03664625128123357,1834.47,1814.16,0.09166666666666666,0.008163264597505646,0.94,1.0,0.06000000000000005,1814.16,1653.9565833333331,0.0,6,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
310,2025-01-16,afternoon,2025-01-16 17:47:50,2025-01-16 17:58:45,655.0,10.916666666666666,1,0.30192330548979285,0.30192330548979285,0.5050538500174708,0.0987927609621149,1609.54,1600.59,0.125,0.16231519405841902,0.02,1.0,0.96,956.3100000000001,288.38175,0.0,10,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
311,2025-01-17,morning,2025-01-17 06:10:50,2025-01-17 06:21:35,645.0,10.75,1,0.4587859652209015,0.4587859652209015,0.7834313517248124,0.1341405787169906,2215.51,1995.7499999999998,0.09166666666666666,0.201932177145364,0.03,1.0,0.96,1995.7499999999998,450.4805833333333,0.0,53,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,True,"['Deep Power Dip', 'Dip During Peak Hours']",True
312,2025-01-17,morning,2025-01-17 09:16:30,2025-01-17 09:38:30,1320.0,22.0,2,0.3635676052649405,0.3451047793529508,0.6904340464577553,0.05060288322109213,1874.49,1864.85,0.125,0.07496869717125645,0.45,1.0,0.48000000000000004,1864.85,1106.9399166666665,0.3416666666666667,9,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,True,False,False,True,"['Sustained Low Power', 'Dip During Peak Hours']",True
313,2025-01-17,morning,2025-01-17 10:00:40,2025-01-17 10:44:25,2625.0,43.75,4,0.45216006823146493,0.3686881867174061,0.8113556200731251,0.09296451638980471,3389.93,1895.04,0.13333333333333333,0.07835988025343922,0.47,1.0,0.52,1874.55,1769.3135000000002,0.3645833333333333,36,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
314,2025-01-17,afternoon,2025-01-17 13:28:45,2025-01-17 16:13:45,9900.0,165.0,1,0.31827800007784735,0.31827800007784735,0.5423695168828756,0.09418648327281909,1745.05,1562.06,0.11666666666666667,0.08385996097993102,0.32,1.0,0.6599999999999999,18.39,213.14191666666665,0.3333333333333333,6,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
315,2025-01-17,evening,2025-01-17 22:16:00,2025-01-17 22:26:50,650.0,10.833333333333334,1,0.3050813779388028,0.3050813779388028,0.5444812576286959,0.06568149824890968,2100.9,1684.5,0.11666666666666667,0.03302681990948164,0.85,1.0,0.15000000000000002,1684.5,550.5840833333334,0.0,6,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
316,2025-01-18,night,2025-01-18 05:00:00,2025-01-18 05:21:45,1305.0,21.75,2,0.42148244114313127,0.40359150098910335,0.7915749111097944,0.07099292014071647,2159.43,2158.2999999999997,0.15,0.10824018431248165,0.39,1.0,0.6,2118.31,1321.7582499999999,0.0,8,0.0,0.0,0.4941581320573496,False,True,False,True,False,True,False,False,False,False,"['Sharp Power Spike', 'Meter Freeze', 'Deep Power Dip']",True
317,2025-01-18,night,2025-01-18 05:32:45,2025-01-18 05:54:30,1305.0,21.75,2,0.43356795340636006,0.41030983725869014,0.8072953191359378,0.05984058767678236,2165.09,2055.94,0.125,0.10300077534767504,0.01,1.0,0.97,2028.3400000000001,1104.4289166666667,0.0,9,0.0,0.0,0.4941581320573496,False,False,True,False,False,True,False,False,False,False,"['PF Abnormality', 'Deep Power Dip']",True
318,2025-01-18,morning,2025-01-18 06:27:25,2025-01-18 06:38:15,650.0,10.833333333333334,1,0.30439840087363945,0.30439840087363945,0.5468811352829499,0.06191566646432899,1724.53,1708.3700000000001,0.125,0.10536761045659777,0.42,1.0,0.5800000000000001,1708.3700000000001,275.18049999999994,0.0,3,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
319,2025-01-18,morning,2025-01-18 09:54:50,2025-01-18 10:34:15,2365.0,39.416666666666664,3,0.4461052306000289,0.35896442999819794,0.7964291483992793,0.0957813128007785,1991.11,1959.1599999999999,0.13333333333333333,0.09014556130072196,0.28,1.0,0.7,1879.9599999999998,1611.8556666666666,0.16111111111111112,32,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
320,2025-01-18,morning,2025-01-18 10:54:20,2025-01-18 11:04:20,600.0,10.0,1,0.31178526229563924,0.31178526229563924,0.5747498223764037,0.04882070221487479,2079.85,1406.1599999999999,0.05,0.04020468463583152,0.74,1.0,0.25,1404.0300000000002,635.201,0.0,13,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
321,2025-01-18,afternoon,2025-01-18 16:05:35,2025-01-18 16:15:30,595.0,9.916666666666666,1,0.2860646063122356,0.2860646063122356,0.5687804100964244,0.003348802528046814,3.960000000000001,2.759999999999998,0.075,0.03924991153563987,0.72,1.0,0.28,2.1400000000000006,1.8171666666666617,1.0,0,0.7916666666666666,475.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
322,2025-01-18,evening,2025-01-18 18:16:05,2025-01-18 18:26:00,595.0,9.916666666666666,1,0.2840980096496216,0.2840980096496216,0.5297271278727703,0.03846889142647291,804.39,755.5,0.03333333333333333,0.12911878144647362,0.04,1.0,0.94,697.33,582.7621666666666,0.0,22,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
323,2025-01-18,evening,2025-01-18 22:56:15,2025-01-18 23:06:10,595.0,9.916666666666666,1,0.29814568752524073,0.29814568752524073,0.5306559732805561,0.0656354017699253,1602.6299999999999,1599.1399999999999,0.041666666666666664,0.16325133996387287,0.2,1.0,0.55,1425.74,33.408083333333316,0.0,8,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
324,2025-01-19,morning,2025-01-19 06:46:50,2025-01-19 07:06:55,1205.0,20.083333333333332,2,0.4640511341671126,0.4336388389893823,0.7981380882615332,0.12996418007269192,2215.49,2043.97,0.008333333333333333,0.16230723609527978,0.2,1.0,0.8,1967.11,548.133,0.0,96,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,True,True,"['Deep Power Dip', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
325,2025-01-19,morning,2025-01-19 08:07:05,2025-01-19 08:27:10,1205.0,20.083333333333332,2,0.40822589553879474,0.38445769576393013,0.7630703422554749,0.0533814488221146,1521.56,1486.55,0.05,0.10587085948876057,0.34,1.0,0.6599999999999999,1475.6299999999999,259.86474999999996,0.5833333333333333,13,0.48333333333333334,435.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
326,2025-01-19,morning,2025-01-19 08:37:40,2025-01-19 08:57:50,1210.0,20.166666666666668,2,0.360716452661466,0.36068347293473246,0.6885654511538819,0.09412963316598122,1921.03,1891.1100000000001,0.05,0.1728414294150052,0.17,1.0,0.82,1871.5500000000002,1394.6325,0.0,19,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
327,2025-01-19,morning,2025-01-19 11:18:15,2025-01-19 11:38:15,1200.0,20.0,2,0.41618418107462285,0.4098011627113144,0.7628654310697611,0.08771993328390384,1958.14,1942.3600000000001,0.041666666666666664,0.17176677906070456,0.13,1.0,0.87,1894.05,1145.0091666666665,0.0,54,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
328,2025-01-19,afternoon,2025-01-19 12:58:30,2025-01-19 13:08:25,595.0,9.916666666666666,1,0.30169354908597634,0.30169354908597634,0.5799594196578636,0.02342767851408912,628.21,624.94,0.075,0.10642668316211347,0.06,1.0,0.79,624.66,8.065833333333327,0.9916666666666667,1,0.18333333333333332,110.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
329,2025-01-19,afternoon,2025-01-19 14:29:00,2025-01-19 14:38:55,595.0,9.916666666666666,1,0.30584734901534766,0.30584734901534766,0.5934701526530837,0.018224545377611694,741.36,740.99,0.09166666666666666,0.08665689047425292,0.27,1.0,0.73,568.5999999999999,25.591250000000006,0.875,8,0.25833333333333336,155.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
330,2025-01-19,afternoon,2025-01-19 16:40:00,2025-01-19 16:50:00,600.0,10.0,1,0.3793153402396858,0.3793153402396858,0.6947183535642194,0.06391232691515221,1853.9299999999998,1679.04,0.05,0.058008560192057475,0.7,1.0,0.30000000000000004,1679.04,403.182,0.65,8,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
331,2025-01-19,evening,2025-01-19 18:40:20,2025-01-19 18:50:20,600.0,10.0,1,0.2870855352965952,0.2870855352965952,0.5673787582603733,0.006792312332817106,188.33,173.12,0.08333333333333333,0.05084945099670858,0.6,1.0,0.4,10.5,22.724833333333336,0.8666666666666667,4,0.6666666666666666,400.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
332,2025-01-20,morning,2025-01-20 06:31:05,2025-01-20 06:41:00,595.0,9.916666666666666,1,0.4433527474090898,0.4433527474090898,0.7531868527224068,0.13351864209577283,2114.7299999999996,1856.3700000000001,0.016666666666666666,0.16443632675158962,0.02,1.0,0.96,1822.1499999999999,889.2985833333332,0.0,21,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
